id,sample,hap,chrom,source,arm_mb,n_blocks,n_unspecified,unspecified_mb,syntax
K200081_h1_chr22,K200081,1,chr22,pedigree,9.886425,49,0,0.0,NONSAT-ACRO-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-ACRO-DJ-rDNA-NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200081_h2_chr22,K200081,2,chr22,pedigree,8.307457,39,0,0.0,HSat1A-HSat3-NONSAT-ACRO-NONSAT-DJ-rDNA-NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200082_h1_chr14,K200082,1,chr14,pedigree,9.668341,33,0,0.0,HSat3-HSat1A-HSat3-NONSAT-ACRO-NONSAT-DJ-NONSAT-HSat1B-NONSAT-HSat3-NONSAT-aSat
K200082_h2_chr14,K200082,2,chr14,pedigree,8.190041,30,0,0.0,rDNA-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200082_h1_chr15,K200082,1,chr15,pedigree,4.372249,12,0,0.0,HSat3-NONSAT-HSat3-NONSAT-aSat
K200082_h2_chr15,K200082,2,chr15,pedigree,8.317872,22,0,0.0,HSat3-NONSAT
K200082_h1_chr21,K200082,1,chr21,pedigree,6.689123,28,0,0.0,HSat1A-HSat3-NONSAT-ACRO-DJ-rDNA-NONSAT-rDNA-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-SST1-NONSAT-HSat1A
K200082_h2_chr21,K200082,2,chr21,pedigree,4.746613,19,0,0.0,HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-SST1-NONSAT-HSat1A
K200082_h1_chr22,K200082,1,chr22,pedigree,7.570932,34,0,0.0,rDNA-NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200082_h2_chr22,K200082,2,chr22,pedigree,7.008319,31,0,0.0,NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200084_h1_chr13,K200084,1,chr13,pedigree,3.592569,13,0,0.0,NONSAT-SST1-NONSAT-HSat1A
K200084_h2_chr13,K200084,2,chr13,pedigree,5.041337,20,1,0.053983,NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-SST1-NONSAT-UNK-NONSAT
K200084_h1_chr14,K200084,1,chr14,pedigree,9.459599,31,0,0.0,NONSAT-ACRO-NONSAT-bSat-HSat3-HSat1A-NONSAT-HSat1B-NONSAT-HSat3-NONSAT-aSat
K200084_h2_chr14,K200084,2,chr14,pedigree,10.063186,39,1,0.053191,NONSAT-ACRO-NONSAT-bSat-NONSAT-HSat3-HSat1A-HSat3-NONSAT-ACRO-UNK-DJ-rDNA-NONSAT-HSat3-HSat1B-NONSAT-aSat
K200084_h1_chr15,K200084,1,chr15,pedigree,9.982685,31,0,0.0,HSat1A-HSat3-bSat-NONSAT-ACRO-DJ-rDNA-NONSAT-HSat3-NONSAT-HSat1B-NONSAT-HSat3-NONSAT-aSat
K200084_h2_chr15,K200084,2,chr15,pedigree,11.857634,38,0,0.0,rDNA-NONSAT-HSat3-NONSAT-HSat1B-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT
K200084_h1_chr21,K200084,1,chr21,pedigree,4.777101,18,0,0.0,NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-SST1-NONSAT
K200084_h2_chr21,K200084,2,chr21,pedigree,4.462803,15,0,0.0,NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-SST1-NONSAT-HSat1A
K200084_h1_chr22,K200084,1,chr22,pedigree,9.827919,50,0,0.0,NONSAT-ACRO-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-ACRO-DJ-rDNA-NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200084_h2_chr22,K200084,2,chr22,pedigree,9.677963,48,0,0.0,NONSAT-ACRO-NONSAT-bSat-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-ACRO-NONSAT-DJ-rDNA-NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200085_h1_chr13,K200085,1,chr13,pedigree,6.902385,31,0,0.0,ACRO-NONSAT-bSat-NONSAT-HSat3-HSat1A-HSat3-NONSAT-DJ-rDNA-NONSAT-HSat1A
K200085_h2_chr13,K200085,2,chr13,pedigree,3.917761,18,0,0.0,NONSAT-SST1-NONSAT-HSat1A
K200085_h1_chr14,K200085,1,chr14,pedigree,6.27245,21,0,0.0,rDNA-NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-aSat
K200085_h2_chr14,K200085,2,chr14,pedigree,10.243035,39,1,0.053191,NONSAT-ACRO-NONSAT-bSat-NONSAT-HSat3-HSat1A-HSat3-NONSAT-ACRO-UNK-DJ-rDNA-NONSAT-HSat3-HSat1B-NONSAT-aSat
K200085_h1_chr15,K200085,1,chr15,pedigree,8.106308,25,0,0.0,HSat3-NONSAT-HSat3-NONSAT-HSat1B-NONSAT-HSat3-NONSAT
K200085_h2_chr15,K200085,2,chr15,pedigree,10.416419,34,0,0.0,NONSAT-ACRO-NONSAT-HSat3-HSat1A-HSat3-NONSAT-ACRO-DJ-NONSAT-HSat1B-NONSAT-HSat3-NONSAT-aSat
K200085_h1_chr21,K200085,1,chr21,pedigree,4.966599,19,0,0.0,rDNA-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-SST1-NONSAT-HSat1A
K200085_h2_chr21,K200085,2,chr21,pedigree,3.654301,14,0,0.0,NONSAT-SST1-NONSAT-HSat1A
K200085_h1_chr22,K200085,1,chr22,pedigree,10.326249,46,0,0.0,HSat1A-HSat3-NONSAT-ACRO-DJ-rDNA-NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200085_h2_chr22,K200085,2,chr22,pedigree,10.186576,49,0,0.0,NONSAT-ACRO-NONSAT-bSat-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-ACRO-NONSAT-DJ-rDNA-NONSAT-HSat3-NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-aSat
K200086_h2_chr15,K200086,2,chr15,pedigree,3.636301,14,0,0.0,NONSAT-HSat1B-NONSAT
K200086_h1_chr21,K200086,1,chr21,pedigree,3.627259,13,0,0.0,HSat3-NONSAT-HSat3-NONSAT-SST1-NONSAT-aSat
K200086_h2_chr21,K200086,2,chr21,pedigree,0.116753,1,0,0.0,aSat
K200086_h1_chr22,K200086,1,chr22,pedigree,5.398627,19,0,0.0,NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200086_h2_chr22,K200086,2,chr22,pedigree,2.049945,12,0,0.0,NONSAT-rDNA-DJ-NONSAT-ACRO-NONSAT-HSat3
K200087_h2_chr13,K200087,2,chr13,pedigree,2.235783,6,0,0.0,NONSAT-SST1-NONSAT-HSat1A
K200087_h1_chr14,K200087,1,chr14,pedigree,7.720696,25,0,0.0,NONSAT-HSat1B-NONSAT-HSat3-NONSAT-aSat
K200087_h2_chr14,K200087,2,chr14,pedigree,7.465884,28,0,0.0,NONSAT-HSat3-NONSAT-aSat
K200087_h1_chr15,K200087,1,chr15,pedigree,6.209424,21,0,0.0,HSat3-NONSAT-HSat1B-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200087_h2_chr15,K200087,2,chr15,pedigree,5.490562,14,0,0.0,HSat3-NONSAT-HSat1B-NONSAT-HSat3-NONSAT-aSat
K200087_h1_chr22,K200087,1,chr22,pedigree,5.837374,21,0,0.0,HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
K200087_h2_chr22,K200087,2,chr22,pedigree,6.439425,26,0,0.0,NONSAT-HSat1B-HSat3-NONSAT-ACRO-NONSAT-HSat3-NONSAT-HSat3-NONSAT-aSat
HG00097_h1_chr21,HG00097,1,chr21,censat,8.795839,46,3,0.426922,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00097_h1_chr22,HG00097,1,chr22,censat,9.431363,49,4,0.549625,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG00097_h1_chr13,HG00097,1,chr13,censat,6.36975,33,0,0.0,NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00097_h1_chr15,HG00097,1,chr15,censat,9.75082,28,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
HG00097_h1_chr14,HG00097,1,chr14,censat,7.985714,48,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00097_h2_chr21,HG00097,2,chr21,censat,9.27985,39,4,0.527131,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00097_h2_chr22,HG00097,2,chr22,censat,9.775654,49,3,0.381562,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG00097_h2_chr14,HG00097,2,chr14,censat,7.170381,44,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00097_h2_chr13,HG00097,2,chr13,censat,5.78867,33,1,0.076579,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00097_h2_chr15,HG00097,2,chr15,censat,7.429689,28,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
HG00099_h1_chr13,HG00099,1,chr13,censat,1.967416,10,0,0.0,NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00099_h1_chr14,HG00099,1,chr14,censat,5.731858,33,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00099_h1_chr15,HG00099,1,chr15,censat,11.967288,27,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00099_h1_chr22,HG00099,1,chr22,censat,7.939485,40,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG00099_h2_chr22,HG00099,2,chr22,censat,10.197158,55,2,0.318089,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG00099_h2_chr13,HG00099,2,chr13,censat,5.637027,31,1,0.070932,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00099_h2_chr14,HG00099,2,chr14,censat,5.671355,34,0,0.0,rDNA-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00099_h2_chr21,HG00099,2,chr21,censat,5.621093,31,1,0.063859,NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00099_h2_chr15,HG00099,2,chr15,censat,11.482111,31,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00126_h1_chr21,HG00126,1,chr21,censat,4.858891,30,1,0.070904,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00126_h1_chr22,HG00126,1,chr22,censat,6.19008,37,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG00126_h1_chr13,HG00126,1,chr13,censat,7.237274,34,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00126_h1_chr15,HG00126,1,chr15,censat,3.784298,24,0,0.0,aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00126_h2_chr14,HG00126,2,chr14,censat,10.194406,50,2,0.351642,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00126_h2_chr15,HG00126,2,chr15,censat,6.533305,27,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00126_h2_chr13,HG00126,2,chr13,censat,5.481034,34,0,0.0,rDNA-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00126_h2_chr21,HG00126,2,chr21,censat,4.810643,32,1,0.076575,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00128_h1_chr14,HG00128,1,chr14,censat,12.160592,60,2,0.665379,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00128_h1_chr15,HG00128,1,chr15,censat,11.63558,39,3,0.669155,UNK-NONSAT-bSat-HSat3-HSat1A-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00128_h1_chr13,HG00128,1,chr13,censat,7.080626,33,1,0.08362,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00128_h1_chr22,HG00128,1,chr22,censat,6.647488,36,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG00128_h2_chr15,HG00128,2,chr15,censat,13.768958,41,1,0.268005,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00128_h2_chr14,HG00128,2,chr14,censat,5.912044,35,1,0.070845,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00133_h1_chr14,HG00133,1,chr14,censat,10.65156,61,3,0.275841,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00133_h1_chr15,HG00133,1,chr15,censat,6.402574,17,1,1.090524,UNK-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00133_h1_chr13,HG00133,1,chr13,censat,4.923364,24,1,0.097798,HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-NONSAT-HSat1A
HG00133_h1_chr22,HG00133,1,chr22,censat,6.208305,34,0,0.0,NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT
HG00133_h1_chr21,HG00133,1,chr21,censat,3.892471,27,1,0.070913,NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00133_h2_chr22,HG00133,2,chr22,censat,10.586973,51,3,0.702461,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT
HG00133_h2_chr13,HG00133,2,chr13,censat,5.469815,29,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00133_h2_chr14,HG00133,2,chr14,censat,6.195388,27,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00133_h2_chr21,HG00133,2,chr21,censat,4.860655,32,1,0.061047,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00133_h2_chr15,HG00133,2,chr15,censat,8.007682,36,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00140_h1_chr14,HG00140,1,chr14,censat,9.172016,46,2,0.194251,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00140_h1_chr13,HG00140,1,chr13,censat,5.771552,30,1,0.113243,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00140_h1_chr15,HG00140,1,chr15,censat,7.003849,28,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00140_h1_chr21,HG00140,1,chr21,censat,5.850893,32,1,0.068125,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00140_h1_chr22,HG00140,1,chr22,censat,6.284082,38,1,0.050336,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG00140_h2_chr14,HG00140,2,chr14,censat,14.351375,66,6,0.644442,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00140_h2_chr22,HG00140,2,chr22,censat,9.245787,51,4,0.318922,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00140_h2_chr15,HG00140,2,chr15,censat,11.425394,27,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG00140_h2_chr21,HG00140,2,chr21,censat,4.980927,31,1,0.080796,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
HG00140_h2_chr13,HG00140,2,chr13,censat,5.742553,33,1,0.154108,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00146_h1_chr13,HG00146,1,chr13,censat,6.908118,37,1,0.257595,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00146_h2_chr13,HG00146,2,chr13,censat,6.632509,33,0,0.0,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00232_h1_chr13,HG00232,1,chr13,censat,6.79828,33,1,0.062474,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG00232_h1_chr14,HG00232,1,chr14,censat,7.419896,44,1,0.079362,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG00232_h1_chr21,HG00232,1,chr21,censat,8.516815,42,3,0.467482,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
