chrom,ident
chr15,0.7778
chr15,0.875
chr15,0.75
chr15,0.8125
chr15,0.6875
chr15,0.8333
chr15,0.8
chr15,0.9167
chr15,0.6875
chr15,0.8125
chr15,1.0
chr15,0.9167
chr15,1.0
chr15,0.8333
chr15,0.875
chr15,0.9167
chr15,0.9167
chr15,1.0
chr15,0.9167
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,0.8571
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.9167
chr15,0.9167
chr15,1.0
chr15,1.0
chr15,0.8571
chr15,0.9167
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.9167
chr15,0.8571
chr15,1.0
chr15,0.8333
chr15,0.9167
chr15,1.0
chr15,0.7059
chr15,0.9412
chr15,0.8421
chr15,0.875
chr15,0.7059
chr15,0.7059
chr15,0.9412
chr15,0.7895
chr15,0.9412
chr15,0.9412
chr15,0.8333
chr15,0.8947
chr15,0.8824
chr15,0.9412
chr15,0.9412
chr15,0.8824
chr15,0.9167
chr15,0.7059
chr15,1.0
chr15,1.0
chr15,0.8889
chr15,0.7059
chr15,0.8235
chr15,0.8824
chr15,0.8235
chr15,0.9412
chr15,0.7059
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7895
chr15,0.9412
chr15,0.75
chr15,0.8182
chr15,0.875
chr15,0.9545
chr15,0.9565
chr15,0.7273
chr15,0.9474
chr15,0.75
chr15,0.6818
chr15,0.8333
chr15,0.7391
chr15,0.7647
chr15,0.75
chr15,0.75
chr15,0.7727
chr15,0.9167
chr15,0.9545
chr15,1.0
chr15,0.7273
chr15,0.6667
chr15,1.0
chr15,0.7391
chr15,0.7647
chr15,0.6364
chr15,0.75
chr15,0.9565
chr15,0.7727
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,0.8889
chr15,0.875
chr15,0.75
chr15,0.75
chr15,1.0
chr15,0.75
chr15,1.0
chr15,0.8824
chr15,0.8333
chr15,0.8421
chr15,0.9412
chr15,1.0
chr15,1.0
chr15,0.9412
chr15,0.9167
chr15,0.75
chr15,1.0
chr15,0.9412
chr15,0.8333
chr15,0.75
chr15,0.8125
chr15,0.9412
chr15,0.875
chr15,1.0
chr15,0.75
chr15,0.8889
chr15,1.0
chr15,0.8333
chr15,0.75
chr15,1.0
chr15,0.875
chr15,0.7727
chr15,0.7826
chr15,0.8889
chr15,0.7368
chr15,0.8889
chr15,0.7895
chr15,0.9167
chr15,0.8947
chr15,0.8421
chr15,0.8889
chr15,0.8889
chr15,0.8421
chr15,0.8333
chr15,0.7727
chr15,0.8421
chr15,0.8889
chr15,0.8182
chr15,0.8421
chr15,0.8421
chr15,0.7778
chr15,0.8889
chr15,0.7826
chr15,0.9444
chr15,0.9
chr15,0.9167
chr15,0.7368
chr15,0.8889
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.75
chr15,0.75
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.75
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.75
chr15,0.875
chr15,0.875
chr15,0.875
chr15,0.6818
chr15,0.9474
chr15,0.75
chr15,0.6818
chr15,0.8333
chr15,0.6818
chr15,0.7647
chr15,0.75
chr15,0.75
chr15,0.7273
chr15,0.9167
chr15,0.9091
chr15,1.0
chr15,0.6818
chr15,0.6667
chr15,0.9545
chr15,0.7727
chr15,0.7647
chr15,0.6364
chr15,0.75
chr15,0.9091
chr15,0.7273
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,0.6957
chr15,0.9474
chr15,0.75
chr15,0.6522
chr15,0.8333
chr15,0.6957
chr15,0.7647
chr15,0.75
chr15,0.75
chr15,0.7391
chr15,0.9167
chr15,0.913
chr15,1.0
chr15,0.6957
chr15,0.6667
chr15,0.9565
chr15,0.7826
chr15,0.7647
chr15,0.6522
chr15,0.75
chr15,0.913
chr15,0.7391
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,0.7368
chr15,1.0
chr15,0.9286
chr15,0.8333
chr15,0.8421
chr15,0.9412
chr15,1.0
chr15,1.0
chr15,0.8182
chr15,0.9167
chr15,0.7273
chr15,1.0
chr15,0.7917
chr15,0.8333
chr15,0.7273
chr15,0.8421
chr15,0.9412
chr15,0.8519
chr15,1.0
chr15,0.6957
chr15,0.8889
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.75
chr15,0.7895
chr15,0.8333
chr15,0.6842
chr15,0.7647
chr15,0.75
chr15,0.75
chr15,0.7368
chr15,0.9167
chr15,0.8947
chr15,1.0
chr15,0.7895
chr15,0.6842
chr15,0.9474
chr15,0.6842
chr15,0.7647
chr15,0.6842
chr15,0.75
chr15,0.9474
chr15,0.6842
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.75
chr15,0.8824
chr15,0.8333
chr15,0.8421
chr15,0.9412
chr15,1.0
chr15,1.0
chr15,0.9412
chr15,0.9167
chr15,0.75
chr15,1.0
chr15,0.9412
chr15,0.8333
chr15,0.75
chr15,0.8125
chr15,0.9412
chr15,0.875
chr15,1.0
chr15,0.75
chr15,0.8889
chr15,1.0
chr15,0.8333
chr15,0.75
chr15,1.0
chr15,0.8333
chr15,0.8421
chr15,0.8235
chr15,0.8824
chr15,0.8824
chr15,0.7727
chr15,0.9167
chr15,0.6818
chr15,1.0
chr15,0.8214
chr15,0.8889
chr15,0.6818
chr15,0.7368
chr15,0.8235
chr15,0.7857
chr15,0.8824
chr15,0.6957
chr15,0.7895
chr15,1.0
chr15,0.8333
chr15,0.7895
chr15,0.8824
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,0.7895
chr15,0.8421
chr15,0.8421
chr15,0.7895
chr15,0.75
chr15,0.6316
chr15,0.8
chr15,0.8947
chr15,1.0
chr15,0.7391
chr15,0.7368
chr15,0.7895
chr15,0.7368
chr15,0.8421
chr15,0.7826
chr15,0.9474
chr15,0.8
chr15,1.0
chr15,0.6842
chr15,0.8421
chr15,0.9412
chr15,0.9412
chr15,1.0
chr15,0.9167
chr15,0.7647
chr15,1.0
chr15,0.8824
chr15,0.7778
chr15,0.7647
chr15,0.8947
chr15,1.0
chr15,0.8235
chr15,0.9412
chr15,0.7647
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7647
chr15,0.9412
chr15,1.0
chr15,0.9412
chr15,0.9167
chr15,0.75
chr15,1.0
chr15,0.9412
chr15,0.8333
chr15,0.75
chr15,0.8125
chr15,0.9412
chr15,0.875
chr15,1.0
chr15,0.75
chr15,0.8889
chr15,1.0
chr15,0.8333
chr15,0.75
chr15,1.0
chr15,0.9412
chr15,0.9167
chr15,0.75
chr15,1.0
chr15,0.9412
chr15,0.8333
chr15,0.75
chr15,0.8125
chr15,0.9412
chr15,0.875
chr15,1.0
chr15,0.75
chr15,0.8889
chr15,1.0
chr15,0.8333
chr15,0.75
chr15,1.0
chr15,0.9167
chr15,0.8182
chr15,1.0
chr15,0.7273
chr15,0.7778
chr15,0.7727
chr15,0.8947
chr15,1.0
chr15,0.7273
chr15,0.9412
chr15,0.7391
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7368
chr15,0.9412
chr15,0.9167
chr15,1.0
chr15,0.9167
chr15,0.75
chr15,0.9167
chr15,0.9167
chr15,0.9167
chr15,0.9167
chr15,0.9167
chr15,0.9167
chr15,0.75
chr15,1.0
chr15,0.8333
chr15,0.9167
chr15,0.9167
chr15,1.0
chr15,0.7273
chr15,0.6667
chr15,0.9545
chr15,0.7391
chr15,0.7647
chr15,0.6364
chr15,0.75
chr15,0.913
chr15,0.7273
chr15,1.0
chr15,0.8333
chr15,0.8947
chr15,0.75
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.8889
chr15,0.7273
chr15,0.7895
chr15,0.8824
chr15,0.875
chr15,0.9412
chr15,0.7391
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7895
chr15,0.9412
chr15,0.6667
chr15,0.7778
chr15,0.7778
chr15,0.7778
chr15,0.8333
chr15,0.7727
chr15,0.9444
chr15,0.8
chr15,1.0
chr15,0.6667
chr15,0.8333
chr15,0.7391
chr15,0.7647
chr15,0.6364
chr15,0.75
chr15,0.9565
chr15,0.7727
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,0.8947
chr15,0.7368
chr15,0.8421
chr15,0.6842
chr15,0.7895
chr15,1.0
chr15,0.8333
chr15,0.6842
chr15,0.8421
chr15,0.8235
chr15,0.9412
chr15,0.7647
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7647
chr15,0.9412
chr15,0.875
chr15,0.6522
chr15,0.7778
chr15,1.0
chr15,0.8333
chr15,0.6842
chr15,0.875
chr15,0.75
chr15,0.8889
chr15,1.0
chr15,0.8333
chr15,0.75
chr15,1.0
chr15,0.7391
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,0.8
chr15,1.0
chr15,0.6667
chr15,0.8889
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,0.75
chr14,0.6667
chr14,0.7
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.9
chr14,0.6667
chr14,1.0
chr14,0.7368
chr14,0.619
chr14,0.619
chr14,0.6667
chr14,0.9048
chr14,0.619
chr14,0.619
chr14,0.6667
chr14,0.6957
chr14,0.7619
chr14,0.6957
chr14,0.9048
chr14,0.619
chr14,0.7143
chr14,0.6957
chr14,0.9048
chr14,0.619
chr14,0.8571
chr14,0.7143
chr14,0.619
chr14,0.6522
chr14,0.6667
chr14,0.619
chr14,0.6667
chr14,0.6957
chr14,0.6667
chr14,0.6667
chr14,0.619
chr14,0.619
chr14,0.6667
chr14,0.68
chr14,1.0
chr14,0.619
chr14,1.0
chr14,0.8636
chr14,0.619
chr14,0.619
chr14,1.0
chr14,1.0
chr14,0.7083
chr14,0.6957
chr14,0.619
chr14,0.7143
chr14,0.7143
chr14,0.6667
chr14,0.6957
chr14,0.8095
chr14,0.72
chr14,0.619
chr14,0.85
chr14,0.8214
chr14,0.9091
chr14,0.8148
chr14,0.7576
chr14,1.0
chr14,0.9677
chr14,0.6667
chr14,0.8947
chr14,0.6774
chr14,0.8788
chr14,0.8333
chr14,0.9677
chr14,0.619
chr14,0.9062
chr14,0.9091
chr14,0.9677
chr14,0.8
chr14,0.6
chr14,0.6774
chr14,0.6774
chr14,0.7097
chr14,0.7826
chr14,0.7692
chr14,0.6774
chr14,0.7931
chr14,0.6667
chr14,0.8148
chr14,0.9091
chr14,0.7742
chr14,1.0
chr14,0.8462
chr14,0.9355
chr14,0.7097
chr14,0.8125
chr14,0.9677
chr14,0.8077
chr14,0.8065
chr14,0.5484
chr14,0.8
chr14,0.6774
chr14,0.9394
chr14,0.6667
chr14,0.6364
chr14,0.9394
chr14,0.8077
chr14,0.6667
chr14,0.6667
chr14,0.875
chr14,0.8387
chr14,0.8485
chr14,0.8333
chr14,0.7742
chr14,0.9677
chr14,0.8636
chr14,0.6129
chr14,0.84
chr14,0.8519
chr14,0.75
chr14,0.75
chr14,0.75
chr14,0.75
chr14,1.0
chr14,0.85
chr14,0.7
chr14,0.8421
chr14,0.7
chr14,0.75
chr14,0.75
chr14,0.85
chr14,0.8
chr14,0.75
chr14,0.75
chr14,0.85
chr14,0.8182
chr14,0.8095
chr14,0.9091
chr14,0.8
chr14,0.75
chr14,0.9091
chr14,0.75
chr14,0.8
chr14,0.75
chr14,0.75
chr14,0.9
chr14,0.75
chr14,0.7727
chr14,0.85
chr14,0.75
chr14,0.85
chr14,0.8182
chr14,0.75
chr14,0.85
chr14,0.75
chr14,0.8182
chr14,0.8
chr14,0.7
chr14,0.7
chr14,0.75
chr14,0.7
chr14,0.75
chr14,0.75
chr14,0.75
chr14,0.7
chr14,0.7
chr14,0.75
chr14,0.8182
chr14,0.75
chr14,0.85
chr14,0.85
chr14,0.85
chr14,0.75
chr14,0.75
chr14,0.75
chr14,0.75
chr14,0.8929
chr14,1.0
chr14,1.0
chr14,0.8214
chr14,0.619
chr14,0.9474
chr14,0.6071
chr14,0.9286
chr14,0.9583
chr14,0.8214
chr14,0.619
chr14,0.8929
chr14,0.8929
chr14,0.8214
chr14,0.88
chr14,0.65
chr14,0.75
chr14,0.5714
chr14,0.9286
chr14,0.76
chr14,0.8462
chr14,0.5652
chr14,0.8929
chr14,0.7222
chr14,0.75
chr14,0.8929
chr14,0.7857
chr14,0.8214
chr14,0.9615
chr14,0.8214
chr14,0.7857
chr14,0.8214
chr14,0.8214
chr14,0.9286
chr14,0.8519
chr14,0.5357
chr14,0.8
chr14,0.6071
chr14,0.8929
chr14,0.619
chr14,0.5909
chr14,0.8929
chr14,0.9286
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.8214
chr14,0.8929
chr14,0.7692
chr14,0.7143
chr14,0.8214
chr14,0.9545
chr14,0.6071
chr14,0.84
chr14,1.0
chr14,0.8889
chr14,0.8125
chr14,1.0
chr14,0.875
chr14,0.619
chr14,0.9474
chr14,0.6562
chr14,0.9062
chr14,0.9167
chr14,0.875
chr14,0.619
chr14,0.9355
chr14,0.9375
chr14,0.875
chr14,0.88
chr14,0.65
chr14,0.7188
chr14,0.5938
chr14,0.7812
chr14,0.6957
chr14,0.8462
chr14,0.5652
chr14,0.8621
chr14,0.7222
chr14,0.7586
chr14,0.9375
chr14,0.7931
chr14,0.9091
chr14,0.9231
chr14,0.8485
chr14,0.7812
chr14,0.8125
chr14,0.9375
chr14,0.8846
chr14,0.5312
chr14,0.8077
chr14,0.6562
chr14,0.9697
chr14,0.619
chr14,0.5909
chr14,0.9697
chr14,0.8846
chr14,0.619
chr14,0.619
chr14,0.88
chr14,0.8438
chr14,0.875
chr14,0.7692
chr14,0.7188
chr14,0.875
chr14,0.9545
chr14,0.6364
chr14,0.8462
chr14,0.9259
chr14,0.8519
chr14,1.0
chr14,0.8148
chr14,0.7037
chr14,1.0
chr14,0.7037
chr14,0.8519
chr14,0.8333
chr14,0.8148
chr14,0.619
chr14,0.8889
chr14,0.8889
chr14,0.8148
chr14,0.9259
chr14,0.65
chr14,0.8519
chr14,0.6667
chr14,0.8148
chr14,0.7778
chr14,0.8889
chr14,0.6667
chr14,0.8621
chr14,0.7222
chr14,0.7778
chr14,0.8889
chr14,0.8148
chr14,0.8148
chr14,0.8519
chr14,0.8148
chr14,0.8519
chr14,0.7778
chr14,0.8148
chr14,0.8148
chr14,0.8519
chr14,0.6296
chr14,0.8889
chr14,0.7037
chr14,0.8889
chr14,0.7037
chr14,0.7037
chr14,0.8889
chr14,0.8148
chr14,0.7037
chr14,0.7037
chr14,0.9167
chr14,0.8519
chr14,0.8889
chr14,0.8148
chr14,0.8148
chr14,0.8148
chr14,0.8636
chr14,0.6667
chr14,0.9259
chr14,0.8519
chr14,1.0
chr14,0.7812
chr14,0.619
chr14,0.9474
chr14,0.7027
chr14,0.8108
chr14,0.9583
chr14,0.7949
chr14,0.619
chr14,0.871
chr14,0.8438
chr14,0.7812
chr14,0.88
chr14,0.65
chr14,0.8108
chr14,0.6757
chr14,0.76
chr14,0.8462
chr14,0.5652
chr14,0.8621
chr14,0.7222
chr14,0.7586
chr14,0.8438
chr14,0.7931
chr14,0.8095
chr14,0.9615
chr14,0.7949
chr14,0.7632
chr14,0.8095
chr14,0.7333
chr14,0.9231
chr14,0.8519
chr14,0.6486
chr14,0.8
chr14,0.6757
chr14,0.8182
chr14,0.619
chr14,0.5909
chr14,0.8182
chr14,0.9231
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.8
chr14,0.8462
chr14,0.7692
chr14,0.7838
chr14,0.7949
chr14,0.9545
chr14,0.5862
chr14,0.84
chr14,1.0
chr14,1.0
chr14,0.9
chr14,1.0
chr14,0.9
chr14,1.0
chr14,1.0
chr14,1.0
chr14,0.9
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,0.9
chr14,1.0
chr14,0.9
chr14,1.0
chr14,1.0
chr14,1.0
chr14,0.9
chr14,1.0
chr14,0.9
chr14,1.0
chr14,1.0
chr14,0.9
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,0.9
chr14,0.9
chr14,0.9
chr14,1.0
chr14,0.9
chr14,0.9
chr14,1.0
chr14,1.0
chr14,0.9
chr14,0.9
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,1.0
chr14,0.9
chr14,1.0
chr14,1.0
chr14,0.6667
chr14,0.8947
chr14,0.6667
chr14,0.8485
chr14,0.8333
chr14,1.0
chr14,0.619
chr14,0.9355
chr14,0.9375
chr14,1.0
chr14,0.8
chr14,0.6
chr14,0.7
chr14,0.7
chr14,0.7333
chr14,0.7826
chr14,0.7692
chr14,0.7
chr14,0.7931
chr14,0.6667
chr14,0.8333
chr14,0.9375
chr14,0.8
chr14,0.9677
chr14,0.8462
chr14,0.9677
chr14,0.7333
chr14,0.7812
chr14,0.9333
chr14,0.8077
chr14,0.8333
chr14,0.5667
chr14,0.8
chr14,0.6667
chr14,0.9091
chr14,0.6667
chr14,0.6364
chr14,0.9091
chr14,0.8077
chr14,0.6667
chr14,0.6667
chr14,0.875
chr14,0.8065
chr14,0.875
chr14,0.8333
chr14,0.7667
chr14,1.0
chr14,0.8636
chr14,0.6333
chr14,0.84
chr14,0.8519
chr14,0.7368
chr14,1.0
chr14,0.619
chr14,0.619
chr14,0.6667
chr14,0.9048
chr14,0.619
chr14,0.619
chr14,0.6667
chr14,0.6957
chr14,0.7619
chr14,0.6957
chr14,0.9048
chr14,0.619
chr14,0.7143
chr14,0.6957
chr14,0.9048
chr14,0.8571
chr14,0.7143
chr14,0.619
chr14,0.6522
chr14,0.6667
chr14,0.619
chr14,0.6667
chr14,0.6957
chr14,0.6667
chr14,0.6667
chr14,0.619
chr14,0.619
chr14,0.6667
chr14,0.68
chr14,1.0
chr14,0.619
chr14,1.0
chr14,0.8636
chr14,0.619
chr14,0.619
chr14,1.0
chr14,1.0
chr14,0.7083
chr14,0.6957
chr14,0.619
chr14,0.7143
chr14,0.7143
chr14,0.6667
chr14,0.6957
chr14,0.8095
chr14,0.72
chr14,0.619
chr14,0.7368
chr14,0.9474
chr14,0.9474
chr14,0.8947
chr14,0.6842
chr14,0.9474
chr14,0.9474
chr14,0.8947
chr14,1.0
chr14,0.6842
chr14,0.9474
chr14,0.6842
chr14,0.9474
chr14,0.8947
chr14,1.0
chr14,0.6842
chr14,0.9474
chr14,0.7222
chr14,0.8947
chr14,0.9474
chr14,0.9474
chr14,0.8947
chr14,0.9474
chr14,0.8947
chr14,1.0
chr14,0.8947
chr14,0.8947
chr14,0.9474
chr14,1.0
chr14,0.6316
chr14,0.9474
chr14,0.7368
chr14,0.9474
chr14,0.7368
chr14,0.6842
chr14,0.9474
chr14,0.9474
chr14,0.7368
chr14,0.7368
chr14,1.0
chr14,1.0
chr14,0.9474
chr14,0.8947
chr14,0.8947
chr14,0.8947
chr14,0.9474
chr14,0.6842
chr14,1.0
chr14,0.9474
chr14,0.6364
chr14,0.625
chr14,0.7436
chr14,0.9048
chr14,0.6129
chr14,0.625
chr14,0.6667
chr14,0.72
chr14,0.7619
chr14,0.7812
chr14,0.9333
chr14,0.7143
chr14,0.7391
chr14,0.6923
chr14,0.8696
chr14,0.6207
chr14,0.8571
chr14,0.6667
chr14,0.625
chr14,0.5862
chr14,0.75
chr14,0.6667
chr14,0.7179
chr14,0.6
chr14,0.6
chr14,0.7
chr14,0.6154
chr14,0.6667
chr14,0.7742
chr14,0.68
chr14,0.8667
chr14,0.6364
chr14,1.0
chr14,0.8636
chr14,0.6364
chr14,0.6154
chr14,1.0
chr14,1.0
chr14,0.7083
chr14,0.6333
chr14,0.6667
chr14,0.75
chr14,0.8182
chr14,0.7436
chr14,0.6957
chr14,0.8667
chr14,0.72
chr14,0.6429
chr14,0.9583
chr14,0.7857
chr14,0.619
chr14,0.9062
chr14,0.9091
chr14,0.8485
chr14,0.88
chr14,0.65
chr14,0.7576
chr14,0.6176
chr14,0.8
chr14,0.76
chr14,0.8462
chr14,0.5652
chr14,0.8621
chr14,0.7222
chr14,0.8125
chr14,0.9091
chr14,0.8438
chr14,0.8095
chr14,1.0
chr14,0.7619
chr14,0.7105
chr14,0.878
chr14,0.9231
chr14,0.8519
chr14,0.5625
chr14,0.8
chr14,0.6829
chr14,0.9394
chr14,0.619
chr14,0.5909
chr14,0.9394
chr14,0.9231
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.9062
chr14,0.7857
chr14,0.7692
chr14,0.6857
chr14,0.7857
chr14,0.9545
chr14,0.5862
chr14,0.84
chr14,0.963
chr14,0.8333
chr14,0.619
chr14,0.9167
chr14,0.9167
chr14,0.8333
chr14,0.875
chr14,0.65
chr14,0.8333
chr14,0.625
chr14,1.0
chr14,0.7917
chr14,0.875
chr14,0.625
chr14,1.0
chr14,0.7222
chr14,0.7917
chr14,0.9167
chr14,0.8333
chr14,0.8333
chr14,0.9583
chr14,0.8333
chr14,0.875
chr14,0.88
chr14,0.8333
chr14,1.0
chr14,0.9167
chr14,0.5833
chr14,0.7917
chr14,0.625
chr14,0.9167
chr14,0.619
chr14,0.625
chr14,0.9167
chr14,1.0
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.875
chr14,0.9167
chr14,0.7917
chr14,0.8333
chr14,0.9545
chr14,0.625
chr14,0.8333
chr14,0.9583
chr14,0.619
chr14,0.9355
chr14,0.9375
chr14,1.0
chr14,0.8
chr14,0.6
chr14,0.7692
chr14,0.7692
chr14,0.7692
chr14,0.7826
chr14,0.7692
chr14,0.5652
chr14,0.7931
chr14,0.6667
chr14,0.8148
chr14,0.9375
chr14,0.8
chr14,0.975
chr14,0.8462
chr14,0.9744
chr14,0.6923
chr14,0.7907
chr14,0.9333
chr14,0.8077
chr14,0.8333
chr14,0.641
chr14,0.8
chr14,0.7
chr14,0.9091
chr14,0.6667
chr14,0.6364
chr14,0.9091
chr14,0.8077
chr14,0.6667
chr14,0.6667
chr14,0.875
chr14,0.8065
chr14,0.9
chr14,0.8333
chr14,0.8205
chr14,1.0
chr14,0.8636
chr14,0.7179
chr14,0.84
chr14,0.8519
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.8571
chr14,0.7826
chr14,1.0
chr14,0.619
chr14,0.7917
chr14,0.619
chr14,1.0
chr14,0.619
chr14,0.8571
chr14,0.6667
chr14,0.619
chr14,0.5714
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.7619
chr14,0.5714
chr14,0.9048
chr14,0.619
chr14,0.9048
chr14,0.9545
chr14,0.619
chr14,0.619
chr14,0.9048
chr14,0.9048
chr14,0.619
chr14,0.619
chr14,0.619
chr14,0.76
chr14,0.76
chr14,0.619
chr14,0.619
chr14,0.9048
chr14,0.619
chr14,0.619
chr14,1.0
chr14,0.9355
chr14,0.88
chr14,0.7419
chr14,0.6452
chr14,0.8387
chr14,0.6957
chr14,0.8462
chr14,0.5652
chr14,0.8621
chr14,0.7222
chr14,0.7742
chr14,1.0
chr14,0.8065
chr14,0.9062
chr14,0.9231
chr14,0.9032
chr14,0.8065
chr14,0.8125
chr14,0.871
chr14,0.8846
chr14,0.8387
chr14,0.5484
chr14,0.8077
chr14,0.6129
chr14,0.9688
chr14,0.619
chr14,0.5909
chr14,0.9688
chr14,0.8846
chr14,0.619
chr14,0.619
chr14,0.88
chr14,0.8065
chr14,0.9677
chr14,0.7692
chr14,0.7097
chr14,0.9355
chr14,0.9545
chr14,0.6129
chr14,0.8462
chr14,0.9259
chr14,0.9375
chr14,0.88
chr14,0.65
chr14,0.7188
chr14,0.6562
chr14,0.8125
chr14,0.6957
chr14,0.8462
chr14,0.5652
chr14,0.8621
chr14,0.7222
chr14,0.7812
chr14,1.0
chr14,0.8125
chr14,0.9091
chr14,0.9231
chr14,0.9091
chr14,0.7812
chr14,0.8182
chr14,0.875
chr14,0.8846
chr14,0.8438
chr14,0.5312
chr14,0.8077
chr14,0.625
chr14,0.9697
chr14,0.619
chr14,0.5909
chr14,0.9697
chr14,0.8846
chr14,0.619
chr14,0.619
chr14,0.88
chr14,0.8125
chr14,0.9375
chr14,0.7692
chr14,0.7188
chr14,0.9375
chr14,0.9545
chr14,0.5862
chr14,0.8462
chr14,0.9259
chr14,0.8
chr14,0.6
chr14,0.7
chr14,0.7
chr14,0.7333
chr14,0.7826
chr14,0.7692
chr14,0.7
chr14,0.7931
chr14,0.6667
chr14,0.8333
chr14,0.9375
chr14,0.8
chr14,0.9677
chr14,0.8462
chr14,0.9677
chr14,0.7333
chr14,0.7812
chr14,0.9333
chr14,0.8077
chr14,0.8333
chr14,0.5667
chr14,0.8
chr14,0.6667
chr14,0.9091
chr14,0.6667
chr14,0.6364
chr14,0.9091
chr14,0.8077
chr14,0.6667
chr14,0.6667
chr14,0.875
chr14,0.8065
chr14,0.875
chr14,0.8333
chr14,0.7667
chr14,1.0
chr14,0.8636
chr14,0.6333
chr14,0.84
chr14,0.8519
chr14,0.65
chr14,0.88
chr14,0.68
chr14,0.88
chr14,0.84
chr14,0.9615
chr14,0.68
chr14,0.88
chr14,0.7222
chr14,0.8
chr14,0.88
chr14,0.84
chr14,0.8
chr14,0.88
chr14,0.8
chr14,0.92
chr14,0.8077
chr14,0.8
chr14,0.88
chr14,0.92
chr14,0.64
chr14,0.8462
chr14,0.72
chr14,0.88
chr14,0.72
chr14,0.6364
chr14,0.88
chr14,0.88
chr14,0.72
chr14,0.72
chr14,0.875
chr14,0.88
chr14,0.88
chr14,0.8846
chr14,0.8846
chr14,0.8
chr14,0.9091
chr14,0.6
chr14,0.8846
chr14,0.88
chr14,0.7826
chr14,0.8571
chr14,0.65
chr14,0.8261
chr14,0.65
chr14,0.8571
chr14,0.65
chr14,0.8
chr14,0.6818
chr14,0.65
chr14,0.6
chr14,0.6
chr14,0.65
chr14,0.6
chr14,0.65
chr14,0.65
chr14,0.6
chr14,0.65
chr14,0.6
chr14,0.8
chr14,0.6
chr14,0.7619
chr14,0.65
chr14,0.7619
chr14,0.8182
chr14,0.65
chr14,0.65
chr14,0.7619
chr14,0.7619
chr14,0.65
chr14,0.65
chr14,0.65
chr14,0.7917
chr14,0.7917
chr14,0.6
chr14,0.65
chr14,0.7619
chr14,0.65
chr14,0.65
chr14,0.8438
chr14,0.8571
chr14,0.8696
chr14,0.8846
chr14,0.76
chr14,0.7586
chr14,0.7222
chr14,0.7778
chr14,0.7188
chr14,0.7586
chr14,0.75
chr14,0.8077
chr14,0.7436
chr14,0.7576
chr14,0.7273
chr14,0.6875
chr14,0.8077
chr14,0.8519
chr14,0.7647
chr14,0.84
chr14,0.6562
chr14,0.6875
chr14,0.6957
chr14,0.75
chr14,0.6875
chr14,0.8077
chr14,0.6957
chr14,0.6957
chr14,0.875
chr14,0.7667
chr14,0.6875
chr14,0.8333
chr14,0.8788
chr14,0.7692
chr14,0.8636
